사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
104535,2020058,2729010700,27290011,대구광역시 달서구11,대구광역시 달서구 신당동(문화대삼거리 부근),18,18,0,8,6,4,128.4921729,35.85939591,"{""type"":""Polygon"",""coordinates"":[[[128.49328027,35.85938676],[128.49327704,35.85946537],[128.4932654,35.85954344],[128.49324545,35.85962039],[128.49321733,35.85969564],[128.49318127,35.8597686],[128.49313753,35.85983873],[128.49308645,35.85990548],[128.49302842,35.85996836],[128.49296387,35.86002688],[128.49289331,35.8600806],[128.49281726,35.86012911],[128.4927363,35.86017204],[128.49265106,35.86020906],[128.49256218,35.8602399],[128.49247034,35.86026431],[128.49237623,35.86028211],[128.49228058,35.86029316],[128.4921841,35.86029739],[128.49208754,35.86029476],[128.49199163,35.86028528],[128.4918971,35.86026904],[128.49180466,35.86024615],[128.49171503,35.86021679],[128.49162888,35.86018119],[128.49154688,35.86013961],[128.49146964,35.86009236],[128.49139775,35.86003982],[128.49133176,35.85998238],[128.49127217,35.85992047],[128.49121943,35.85985457],[128.49117395,35.85978518],[128.49113608,35.85971283],[128.49110609,35.85963806],[128.49108423,35.85956145],[128.49107065,35.85948359],[128.49106546,35.85940505],[128.49106869,35.85932645],[128.49108033,35.85924837],[128.49110029,35.85917142],[128.4911284,35.85909618],[128.49116447,35.85902321],[128.49120821,35.85895309],[128.49125929,35.85888633],[128.49131732,35.85882345],[128.49138187,35.85876493],[128.49145244,35.85871121],[128.49152848,35.85866271],[128.49160944,35.85861978],[128.49169468,35.85858276],[128.49178356,35.85855193],[128.4918754,35.85852752],[128.4919695,35.85850972],[128.49206516,35.85849866],[128.49216163,35.85849443],[128.49225819,35.85849707],[128.4923541,35.85850654],[128.49244863,35.85852278],[128.49254106,35.85854567],[128.49263069,35.85857503],[128.49271683,35.85861063],[128.49279884,35.85865222],[128.49287608,35.85869946],[128.49294797,35.858752],[128.49301396,35.85880944],[128.49307355,35.85887135],[128.49312629,35.85893725],[128.49317177,35.85900664],[128.49320964,35.85907899],[128.49323963,35.85915375],[128.4932615,35.85923036],[128.49327508,35.85930823],[128.49328027,35.85938676]]]}"
104527,2020058,2729011300,27290012,대구광역시 달서구12,대구광역시 달서구 감삼동(와룡로152 부근),18,25,0,7,17,1,128.5371129,35.84633748,"{""type"":""Polygon"",""coordinates"":[[[128.53822009,35.84632792],[128.5382169,35.84640652],[128.53820531,35.8464846],[128.5381854,35.84656156],[128.53815733,35.84663681],[128.53812132,35.84670979],[128.53807762,35.84677993],[128.53802659,35.84684671],[128.5379686,35.84690961],[128.5379041,35.84696815],[128.53783358,35.8470219],[128.53775757,35.84707043],[128.53767665,35.84711339],[128.53759145,35.84715045],[128.5375026,35.84718131],[128.53741079,35.84720576],[128.5373167,35.84722359],[128.53722107,35.84723468],[128.53712462,35.84723895],[128.53702807,35.84723635],[128.53693217,35.84722691],[128.53683764,35.8472107],[128.53674521,35.84718785],[128.53665558,35.84715852],[128.53656943,35.84712295],[128.53648742,35.8470814],[128.53641016,35.84703418],[128.53633825,35.84698167],[128.53627224,35.84692425],[128.53621263,35.84686236],[128.53615987,35.84679648],[128.53611436,35.84672711],[128.53607645,35.84665477],[128.53604643,35.84658002],[128.53602452,35.84650342],[128.5360109,35.84642556],[128.53600567,35.84634703],[128.53600886,35.84626843],[128.53602045,35.84619035],[128.53604036,35.84611339],[128.53606843,35.84603813],[128.53610445,35.84596516],[128.53614814,35.84589502],[128.53619918,35.84582824],[128.53625716,35.84576534],[128.53632167,35.8457068],[128.53639219,35.84565305],[128.5364682,35.84560452],[128.53654911,35.84556156],[128.53663432,35.84552451],[128.53672316,35.84549364],[128.53681498,35.8454692],[128.53690905,35.84545136],[128.53700469,35.84544027],[128.53710114,35.84543601],[128.53719768,35.84543861],[128.53729358,35.84544804],[128.5373881,35.84546425],[128.53748053,35.8454871],[128.53757016,35.84551643],[128.53765631,35.845552],[128.53773833,35.84559355],[128.53781558,35.84564077],[128.53788749,35.84569328],[128.5379535,35.8457507],[128.53801311,35.84581258],[128.53806588,35.84587846],[128.53811138,35.84594783],[128.5381493,35.84602017],[128.53817932,35.84609492],[128.53820123,35.84617152],[128.53821485,35.84624938],[128.53822009,35.84632792]]]}"
104576,2020058,2729010700,27290013,대구광역시 달서구13,대구광역시 달서구 신당동(성서주공네거리 부근),18,25,0,7,15,3,128.4955426,35.85581565,"{""type"":""Polygon"",""coordinates"":[[[128.49664997,35.85580647],[128.49664674,35.85588508],[128.4966351,35.85596315],[128.49661516,35.8560401],[128.49658705,35.85611535],[128.49655099,35.85618831],[128.49650725,35.85625844],[128.49645618,35.8563252],[128.49639815,35.85638808],[128.49633361,35.8564466],[128.49626305,35.85650033],[128.496187,35.85654884],[128.49610606,35.85659177],[128.49602082,35.85662879],[128.49593195,35.85665963],[128.49584011,35.85668404],[128.495746,35.85670184],[128.49565035,35.8567129],[128.49555388,35.85671713],[128.49545733,35.8567145],[128.49536142,35.85670503],[128.49526689,35.85668879],[128.49517446,35.8566659],[128.49508483,35.85663655],[128.49499869,35.85660094],[128.49491668,35.85655936],[128.49483944,35.85651212],[128.49476756,35.85645958],[128.49470156,35.85640214],[128.49464198,35.85634023],[128.49458924,35.85627433],[128.49454376,35.85620495],[128.49450589,35.85613259],[128.4944759,35.85605783],[128.49445403,35.85598122],[128.49444045,35.85590336],[128.49443525,35.85582482],[128.49443849,35.85574622],[128.49445012,35.85566814],[128.49447007,35.85559119],[128.49449818,35.85551595],[128.49453425,35.85544298],[128.49457798,35.85537285],[128.49462906,35.8553061],[128.49468709,35.85524322],[128.49475163,35.85518469],[128.49482219,35.85513097],[128.49489823,35.85508246],[128.49497918,35.85503953],[128.49506441,35.85500251],[128.49515328,35.85497168],[128.49524512,35.85494726],[128.49533922,35.85492946],[128.49543487,35.8549184],[128.49553134,35.85491417],[128.49562789,35.8549168],[128.4957238,35.85492627],[128.49581833,35.85494251],[128.49591075,35.8549654],[128.49600038,35.85499475],[128.49608652,35.85503036],[128.49616853,35.85507194],[128.49624577,35.85511918],[128.49631765,35.85517172],[128.49638364,35.85522916],[128.49644323,35.85529107],[128.49649597,35.85535696],[128.49654145,35.85542635],[128.49657933,35.8554987],[128.49660932,35.85557346],[128.49663119,35.85565007],[128.49664477,35.85572794],[128.49664997,35.85580647]]]}"
104370,2020058,2729011500,27290014,대구광역시 달서구14,대구광역시 달서구 상인동(상인네거리 부근),17,23,0,6,16,1,128.5380192,35.81912338,"{""type"":""Polygon"",""coordinates"":[[[128.53912603,35.81911382],[128.53912284,35.81919242],[128.53911125,35.8192705],[128.53909135,35.81934746],[128.5390633,35.81942272],[128.53902729,35.81949569],[128.53898361,35.81956584],[128.5389326,35.81963261],[128.53887463,35.81969551],[128.53881015,35.81975406],[128.53873965,35.8198078],[128.53866367,35.81985634],[128.53858278,35.8198993],[128.5384976,35.81993635],[128.53840879,35.81996722],[128.538317,35.81999166],[128.53822295,35.8200095],[128.53812735,35.82002059],[128.53803093,35.82002486],[128.53793442,35.82002226],[128.53783855,35.82001282],[128.53774406,35.81999661],[128.53765166,35.81997376],[128.53756206,35.81994443],[128.53747594,35.81990886],[128.53739395,35.81986731],[128.53731672,35.81982009],[128.53724484,35.81976758],[128.53717885,35.81971016],[128.53711926,35.81964827],[128.53706651,35.81958239],[128.53702102,35.81951302],[128.53698312,35.81944068],[128.53695311,35.81936593],[128.53693121,35.81928933],[128.53691759,35.81921147],[128.53691236,35.81913294],[128.53691555,35.81905433],[128.53692714,35.81897625],[128.53694704,35.81889929],[128.5369751,35.81882404],[128.53701111,35.81875106],[128.53705479,35.81868092],[128.5371058,35.81861415],[128.53716377,35.81855125],[128.53722825,35.8184927],[128.53729875,35.81843896],[128.53737473,35.81839042],[128.53745562,35.81834746],[128.53754079,35.81831041],[128.53762961,35.81827954],[128.53772139,35.8182551],[128.53781544,35.81823726],[128.53791104,35.81822617],[128.53800746,35.81822191],[128.53810397,35.81822451],[128.53819983,35.81823394],[128.53829432,35.81825015],[128.53838672,35.818273],[128.53847632,35.81830233],[128.53856244,35.8183379],[128.53864443,35.81837945],[128.53872166,35.81842667],[128.53879354,35.81847918],[128.53885953,35.8185366],[128.53891912,35.81859849],[128.53897187,35.81866436],[128.53901736,35.81873374],[128.53905526,35.81880607],[128.53908527,35.81888083],[128.53910717,35.81895742],[128.53912079,35.81903529],[128.53912603,35.81911382]]]}"
104249,2020058,2729011100,27290015,대구광역시 달서구15,대구광역시 달서구 용산동(옷박골네거리 부근),17,17,0,6,7,4,128.5306599,35.85830865,"{""type"":""Polygon"",""coordinates"":[[[128.53176732,35.85829914],[128.53176412,35.85837775],[128.53175252,35.85845582],[128.53173261,35.85853278],[128.53170453,35.85860803],[128.5316685,35.85868101],[128.5316248,35.85875115],[128.53157375,35.85881792],[128.53151575,35.85888082],[128.53145123,35.85893936],[128.53138069,35.8589931],[128.53130467,35.85904164],[128.53122374,35.85908459],[128.53113852,35.85912164],[128.53104965,35.8591525],[128.53095782,35.85917694],[128.53086373,35.85919477],[128.53076808,35.85920586],[128.53067161,35.85921011],[128.53057505,35.85920751],[128.53047913,35.85919807],[128.53038459,35.85918186],[128.53029215,35.859159],[128.53020251,35.85912967],[128.53011635,35.85909409],[128.53003432,35.85905253],[128.52995706,35.85900532],[128.52988515,35.8589528],[128.52981913,35.85889537],[128.52975951,35.85883349],[128.52970675,35.8587676],[128.52966124,35.85869823],[128.52962333,35.85862589],[128.52959331,35.85855113],[128.5295714,35.85847453],[128.52955779,35.85839667],[128.52955256,35.85831814],[128.52955575,35.85823954],[128.52956735,35.85816146],[128.52958727,35.8580845],[128.52961535,35.85800925],[128.52965138,35.85793627],[128.52969509,35.85786613],[128.52974614,35.85779936],[128.52980414,35.85773647],[128.52986865,35.85767793],[128.52993919,35.85762418],[128.53001522,35.85757565],[128.53009615,35.8575327],[128.53018137,35.85749565],[128.53027023,35.85746479],[128.53036206,35.85744035],[128.53045615,35.85742252],[128.5305518,35.85741143],[128.53064827,35.85740718],[128.53074482,35.85740978],[128.53084074,35.85741922],[128.53093527,35.85743543],[128.53102771,35.85745829],[128.53111735,35.85748762],[128.53120351,35.8575232],[128.53128554,35.85756475],[128.5313628,35.85761197],[128.53143471,35.85766449],[128.53150073,35.85772191],[128.53156035,35.8577838],[128.53161311,35.85784968],[128.53165863,35.85791905],[128.53169654,35.85799139],[128.53172656,35.85806615],[128.53174846,35.85814275],[128.53176208,35.85822061],[128.53176732,35.85829914]]]}"
104530,2020058,2729010700,27290016,대구광역시 달서구16,대구광역시 달서구 신당동(신당네거리 부근),16,20,0,8,9,3,128.491828,35.85168073,"{""type"":""Polygon"",""coordinates"":[[[128.49293533,35.85167158],[128.49293209,35.85175019],[128.49292046,35.85182826],[128.4929005,35.85190521],[128.49287239,35.85198046],[128.49283633,35.85205342],[128.49279259,35.85212355],[128.49274152,35.85219031],[128.49268349,35.85225318],[128.49261895,35.85231171],[128.49254839,35.85236542],[128.49247235,35.85241393],[128.4923914,35.85245686],[128.49230617,35.85249388],[128.4922173,35.85252472],[128.49212546,35.85254913],[128.49203136,35.85256693],[128.49193572,35.85257798],[128.49183925,35.85258221],[128.4917427,35.85257958],[128.4916468,35.8525701],[128.49155228,35.85255386],[128.49145985,35.85253097],[128.49137023,35.85250161],[128.49128409,35.852466],[128.49120209,35.85242442],[128.49112486,35.85237718],[128.49105298,35.85232463],[128.49098699,35.85226719],[128.49092741,35.85220528],[128.49087468,35.85213938],[128.49082921,35.85206999],[128.49079134,35.85199764],[128.49076136,35.85192287],[128.49073949,35.85184627],[128.49072591,35.8517684],[128.49072072,35.85168986],[128.49072396,35.85161126],[128.4907356,35.85153318],[128.49075555,35.85145623],[128.49078366,35.85138099],[128.49081973,35.85130803],[128.49086347,35.8512379],[128.49091454,35.85117114],[128.49097257,35.85110827],[128.49103711,35.85104975],[128.49110767,35.85099603],[128.49118371,35.85094752],[128.49126466,35.85090459],[128.49134989,35.85086757],[128.49143876,35.85083674],[128.49153059,35.85081233],[128.49162469,35.85079453],[128.49172033,35.85078347],[128.4918168,35.85077925],[128.49191335,35.85078188],[128.49200925,35.85079135],[128.49210377,35.8508076],[128.49219619,35.85083049],[128.49228581,35.85085984],[128.49237195,35.85089545],[128.49245394,35.85093703],[128.49253118,35.85098428],[128.49260306,35.85103682],[128.49266904,35.85109426],[128.49272863,35.85115617],[128.49278136,35.85122207],[128.49282683,35.85129146],[128.4928647,35.85136381],[128.49289469,35.85143857],[128.49291655,35.85151518],[128.49293013,35.85159305],[128.49293533,35.85167158]]]}"
104526,2020058,2729010200,27290017,대구광역시 달서구17,대구광역시 달서구 두류동(성당시장네거리 부근),16,21,0,6,9,6,128.5734516,35.85119379,"{""type"":""Polygon"",""coordinates"":[[[128.57455885,35.85118389],[128.5745557,35.8512625],[128.57454415,35.85134058],[128.57452427,35.85141754],[128.57449624,35.85149281],[128.57446025,35.85156579],[128.57441659,35.85163595],[128.57436558,35.85170274],[128.57430762,35.85176566],[128.57424314,35.85182422],[128.57417264,35.85187799],[128.57409665,35.85192655],[128.57401575,35.85196953],[128.57393056,35.85200661],[128.57384172,35.8520375],[128.57374991,35.85206197],[128.57365583,35.85207984],[128.5735602,35.85209096],[128.57346374,35.85209525],[128.57336719,35.85209268],[128.57327128,35.85208327],[128.57317674,35.85206709],[128.5730843,35.85204427],[128.57299465,35.85201497],[128.57290847,35.85197942],[128.57282644,35.85193789],[128.57274915,35.8518907],[128.57267722,35.85183821],[128.57261118,35.85178081],[128.57255153,35.85171895],[128.57249874,35.85165308],[128.5724532,35.85158373],[128.57241525,35.8515114],[128.57238519,35.85143666],[128.57236325,35.85136006],[128.57234959,35.85128221],[128.57234432,35.85120368],[128.57234748,35.85112507],[128.57235904,35.85104699],[128.57237891,35.85097003],[128.57240695,35.85089477],[128.57244293,35.85082178],[128.5724866,35.85075162],[128.57253761,35.85068484],[128.57259557,35.85062192],[128.57266005,35.85056336],[128.57273055,35.85050959],[128.57280654,35.85046103],[128.57288744,35.85041805],[128.57297263,35.85038097],[128.57306147,35.85035008],[128.57315327,35.85032561],[128.57324735,35.85030774],[128.57334298,35.85029663],[128.57343944,35.85029233],[128.57353599,35.8502949],[128.5736319,35.85030431],[128.57372643,35.85032049],[128.57381887,35.85034331],[128.57390852,35.85037261],[128.57399469,35.85040816],[128.57407673,35.85044968],[128.57415401,35.85049687],[128.57422595,35.85054937],[128.57429199,35.85060676],[128.57435163,35.85066863],[128.57440443,35.85073449],[128.57444997,35.85080385],[128.57448792,35.85087617],[128.57451798,35.85095092],[128.57453992,35.85102751],[128.57455358,35.85110536],[128.57455885,35.85118389]]]}"
104567,2020058,2729010700,27290018,대구광역시 달서구18,대구광역시 달서구 신당동(달서대로6321 부근),16,16,0,5,11,0,128.4923494,35.85556634,"{""type"":""Polygon"",""coordinates"":[[[128.49345676,35.85555719],[128.49345353,35.85563579],[128.49344189,35.85571387],[128.49342194,35.85579082],[128.49339382,35.85586606],[128.49335776,35.85593903],[128.49331403,35.85600915],[128.49326295,35.85607591],[128.49320492,35.85613879],[128.49314037,35.85619731],[128.49306981,35.85625103],[128.49299377,35.85629954],[128.49291282,35.85634247],[128.49282758,35.85637949],[128.4927387,35.85641032],[128.49264686,35.85643473],[128.49255276,35.85645253],[128.49245711,35.85646359],[128.49236064,35.85646782],[128.49226408,35.85646518],[128.49216818,35.85645571],[128.49207365,35.85643947],[128.49198122,35.85641658],[128.49189159,35.85638722],[128.49180545,35.85635162],[128.49172345,35.85631003],[128.49164621,35.85626279],[128.49157432,35.85621025],[128.49150834,35.8561528],[128.49144875,35.85609089],[128.49139602,35.856025],[128.49135054,35.85595561],[128.49131267,35.85588325],[128.49128269,35.85580849],[128.49126082,35.85573188],[128.49124724,35.85565401],[128.49124205,35.85557548],[128.49124529,35.85549688],[128.49125692,35.8554188],[128.49127688,35.85534185],[128.49130499,35.8552666],[128.49134106,35.85519364],[128.49138479,35.85512352],[128.49143587,35.85505676],[128.49149391,35.85499388],[128.49155845,35.85493536],[128.49162901,35.85488164],[128.49170505,35.85483313],[128.491786,35.8547902],[128.49187124,35.85475318],[128.49196011,35.85472235],[128.49205195,35.85469794],[128.49214605,35.85468014],[128.4922417,35.85466908],[128.49233817,35.85466486],[128.49243472,35.85466749],[128.49253063,35.85467696],[128.49262515,35.85469321],[128.49271758,35.85471609],[128.49280721,35.85474545],[128.49289335,35.85478106],[128.49297535,35.85482264],[128.49305259,35.85486988],[128.49312447,35.85492243],[128.49319046,35.85497987],[128.49325005,35.85504177],[128.49330278,35.85510767],[128.49334826,35.85517706],[128.49338613,35.85524941],[128.49341612,35.85532418],[128.49343798,35.85540078],[128.49345157,35.85547865],[128.49345676,35.85555719]]]}"
104545,2020058,2729010800,27290019,대구광역시 달서구19,대구광역시 달서구 이곡동(국민연금네거리 부근),16,21,0,4,17,0,128.5077819,35.85539862,"{""type"":""Polygon"",""coordinates"":[[[128.50888928,35.85538933],[128.50888606,35.85546793],[128.50887444,35.85554601],[128.5088545,35.85562297],[128.5088264,35.85569821],[128.50879036,35.85577118],[128.50874663,35.85584131],[128.50869557,35.85590808],[128.50863755,35.85597096],[128.50857302,35.85602949],[128.50850247,35.85608322],[128.50842643,35.85613174],[128.50834549,35.85617468],[128.50826026,35.85621171],[128.50817139,35.85624256],[128.50807956,35.85626698],[128.50798546,35.85628479],[128.50788981,35.85629586],[128.50779334,35.8563001],[128.50769678,35.85629748],[128.50760088,35.85628802],[128.50750635,35.85627179],[128.50741391,35.85624891],[128.50732428,35.85621956],[128.50723813,35.85618397],[128.50715612,35.8561424],[128.50707888,35.85609516],[128.50700698,35.85604263],[128.50694098,35.85598519],[128.50688138,35.85592329],[128.50682864,35.8558574],[128.50678315,35.85578802],[128.50674526,35.85571567],[128.50671526,35.85564091],[128.50669338,35.85556431],[128.50667979,35.85548644],[128.50667458,35.85540791],[128.5066778,35.8553293],[128.50668943,35.85525123],[128.50670936,35.85517427],[128.50673747,35.85509902],[128.50677352,35.85502606],[128.50681724,35.85495593],[128.50686831,35.85488916],[128.50692633,35.85482628],[128.50699086,35.85476775],[128.50706141,35.85471402],[128.50713744,35.8546655],[128.50721838,35.85462256],[128.50730361,35.85458553],[128.50739248,35.85455469],[128.50748431,35.85453027],[128.50757841,35.85451245],[128.50767405,35.85450139],[128.50777052,35.85449715],[128.50786708,35.85449977],[128.50796298,35.85450923],[128.50805751,35.85452546],[128.50814994,35.85454833],[128.50823957,35.85457768],[128.50832572,35.85461328],[128.50840773,35.85465485],[128.50848497,35.85470208],[128.50855687,35.85475461],[128.50862287,35.85481205],[128.50868247,35.85487395],[128.50873521,35.85493984],[128.5087807,35.85500922],[128.50881859,35.85508157],[128.50884859,35.85515633],[128.50887047,35.85523293],[128.50888407,35.8553108],[128.50888928,35.85538933]]]}"
104246,2020058,2729011300,27290020,대구광역시 달서구20,대구광역시 달서구 감삼동(죽전네거리 부근),15,20,0,9,11,0,128.535219,35.84983707,"{""type"":""Polygon"",""coordinates"":[[[128.53632629,35.84982752],[128.53632309,35.84990612],[128.5363115,35.8499842],[128.53629159,35.85006116],[128.53626352,35.85013642],[128.5362275,35.85020939],[128.53618381,35.85027953],[128.53613277,35.85034631],[128.53607477,35.85040921],[128.53601027,35.85046775],[128.53593974,35.8505215],[128.53586373,35.85057003],[128.53578281,35.85061299],[128.5356976,35.85065004],[128.53560875,35.85068091],[128.53551693,35.85070535],[128.53542284,35.85072318],[128.5353272,35.85073427],[128.53523074,35.85073853],[128.53513419,35.85073594],[128.53503829,35.8507265],[128.53494376,35.85071029],[128.53485133,35.85068743],[128.53476169,35.85065811],[128.53467554,35.85062253],[128.53459352,35.85058098],[128.53451626,35.85053376],[128.53444435,35.85048124],[128.53437834,35.85042382],[128.53431873,35.85036194],[128.53426596,35.85029606],[128.53422045,35.85022668],[128.53418254,35.85015435],[128.53415252,35.85007959],[128.53413062,35.85000299],[128.534117,35.84992513],[128.53411176,35.8498466],[128.53411496,35.849768],[128.53412655,35.84968992],[128.53414646,35.84961296],[128.53417454,35.8495377],[128.53421056,35.84946473],[128.53425426,35.84939459],[128.53430529,35.84932782],[128.53436329,35.84926492],[128.53442779,35.84920637],[128.53449832,35.84915263],[128.53457433,35.84910409],[128.53465525,35.84906114],[128.53474046,35.84902409],[128.53482931,35.84899322],[128.53492113,35.84896878],[128.53501521,35.84895095],[128.53511085,35.84893986],[128.53520731,35.8489356],[128.53530386,35.84893819],[128.53539976,35.84894763],[128.53549428,35.84896384],[128.53558672,35.8489867],[128.53567635,35.84901602],[128.5357625,35.8490516],[128.53584452,35.84909315],[128.53592178,35.84914037],[128.53599368,35.84919288],[128.5360597,35.8492503],[128.53611931,35.84931219],[128.53617208,35.84937806],[128.53621759,35.84944744],[128.5362555,35.84951978],[128.53628552,35.84959453],[128.53630743,35.84967113],[128.53632105,35.84974899],[128.53632629,35.84982752]]]}"
104242,2020058,2729012200,27290021,대구광역시 달서구21,대구광역시 달서구 송현동(월촌역네거리 부근),15,21,0,6,13,2,128.5465335,35.82516222,"{""type"":""Polygon"",""coordinates"":[[[128.54764039,35.82515257],[128.54763721,35.82523118],[128.54762563,35.82530926],[128.54760574,35.82538622],[128.54757769,35.82546148],[128.54754169,35.82553445],[128.54749802,35.8256046],[128.547447,35.82567138],[128.54738904,35.82573428],[128.54732456,35.82579283],[128.54725406,35.82584658],[128.54717808,35.82589513],[128.54709719,35.82593809],[128.54701201,35.82597515],[128.54692319,35.82600602],[128.54683141,35.82603047],[128.54673735,35.82604832],[128.54664175,35.82605942],[128.54654532,35.82606369],[128.5464488,35.8260611],[128.54635292,35.82605167],[128.54625842,35.82603546],[128.54616601,35.82601262],[128.5460764,35.8259833],[128.54599027,35.82594773],[128.54590827,35.82590618],[128.54583103,35.82585898],[128.54575914,35.82580647],[128.54569314,35.82574905],[128.54563353,35.82568717],[128.54558078,35.8256213],[128.54553527,35.82555193],[128.54549736,35.82547959],[128.54546734,35.82540484],[128.54544543,35.82532824],[128.54543181,35.82525038],[128.54542657,35.82517185],[128.54542975,35.82509325],[128.54544133,35.82501517],[128.54546122,35.8249382],[128.54548928,35.82486295],[128.54552528,35.82478997],[128.54556895,35.82471983],[128.54561997,35.82465305],[128.54567793,35.82459014],[128.54574241,35.82453159],[128.54581291,35.82447784],[128.54588889,35.8244293],[128.54596978,35.82438634],[128.54605496,35.82434928],[128.54614378,35.82431841],[128.54623556,35.82429396],[128.54632961,35.82427612],[128.54642522,35.82426502],[128.54652164,35.82426075],[128.54661816,35.82426334],[128.54671404,35.82427277],[128.54680854,35.82428897],[128.54690094,35.82431181],[128.54699055,35.82434113],[128.54707668,35.8243767],[128.54715868,35.82441825],[128.54723592,35.82446545],[128.54730781,35.82451796],[128.54737381,35.82457538],[128.54743342,35.82463726],[128.54748617,35.82470313],[128.54753168,35.8247725],[128.54756959,35.82484483],[128.54759961,35.82491958],[128.54762152,35.82499618],[128.54763515,35.82507404],[128.54764039,35.82515257]]]}"
104263,2020058,2729011300,27290022,대구광역시 달서구22,대구광역시 달서구 감삼동(달구벌대로1595 부근),15,19,0,5,12,2,128.5429173,35.85252028,"{""type"":""Polygon"",""coordinates"":[[[128.54402456,35.85251066],[128.54402138,35.85258927],[128.54400979,35.85266734],[128.54398989,35.8527443],[128.54396182,35.85281956],[128.54392581,35.85289254],[128.54388212,35.85296268],[128.54383109,35.85302946],[128.5437731,35.85309236],[128.5437086,35.85315091],[128.54363807,35.85320466],[128.54356206,35.8532532],[128.54348114,35.85329616],[128.54339593,35.85333322],[128.54330708,35.85336409],[128.54321526,35.85338854],[128.54312117,35.85340638],[128.54302553,35.85341748],[128.54292907,35.85342174],[128.54283252,35.85341915],[128.54273661,35.85340972],[128.54264208,35.85339351],[128.54254964,35.85337067],[128.54246,35.85334135],[128.54237384,35.85330577],[128.54229181,35.85326423],[128.54221455,35.85321702],[128.54214263,35.8531645],[128.54207661,35.85310709],[128.54201699,35.85304521],[128.54196422,35.85297933],[128.5419187,35.85290996],[128.54188078,35.85283762],[128.54185075,35.85276287],[128.54182884,35.85268628],[128.54181521,35.85260842],[128.54180997,35.85252988],[128.54181315,35.85245128],[128.54182474,35.8523732],[128.54184465,35.85229624],[128.54187271,35.85222099],[128.54190873,35.85214801],[128.54195242,35.85207786],[128.54200346,35.85201109],[128.54206144,35.85194819],[128.54212595,35.85188964],[128.54219647,35.85183589],[128.54227248,35.85178735],[128.5423534,35.85174439],[128.54243861,35.85170733],[128.54252746,35.85167646],[128.54261927,35.85165201],[128.54271336,35.85163417],[128.542809,35.85162308],[128.54290546,35.85161881],[128.54300201,35.8516214],[128.54309792,35.85163084],[128.54319245,35.85164704],[128.54328488,35.85166989],[128.54337452,35.85169921],[128.54346068,35.85173478],[128.54354271,35.85177632],[128.54361997,35.85182353],[128.54369189,35.85187604],[128.54375791,35.85193346],[128.54381753,35.85199534],[128.5438703,35.85206122],[128.54391582,35.85213059],[128.54395374,35.85220292],[128.54398377,35.85227767],[128.54400569,35.85235427],[128.54401932,35.85243213],[128.54402456,35.85251066]]]}"
104253,2020058,2729011500,27290023,대구광역시 달서구23,대구광역시 달서구 상인동(상인남네거리 부근),15,17,0,4,10,3,128.545083,35.81247166,"{""type"":""Polygon"",""coordinates"":[[[128.54618969,35.81246203],[128.54618651,35.81254064],[128.54617493,35.81261872],[128.54615504,35.81269568],[128.54612699,35.81277094],[128.546091,35.81284391],[128.54604733,35.81291406],[128.54599632,35.81298084],[128.54593837,35.81304374],[128.5458739,35.81310229],[128.54580341,35.81315604],[128.54572744,35.81320458],[128.54564656,35.81324755],[128.54556139,35.8132846],[128.54547259,35.81331548],[128.54538081,35.81333993],[128.54528677,35.81335777],[128.54519118,35.81336886],[128.54509477,35.81337313],[128.54499826,35.81337054],[128.5449024,35.81336111],[128.54480792,35.81334491],[128.54471553,35.81332206],[128.54462593,35.81329274],[128.54453981,35.81325717],[128.54445783,35.81321562],[128.5443806,35.81316841],[128.54430872,35.8131159],[128.54424273,35.81305848],[128.54418314,35.8129966],[128.54413039,35.81293073],[128.5440849,35.81286136],[128.544047,35.81278902],[128.54401698,35.81271427],[128.54399508,35.81263767],[128.54398146,35.81255981],[128.54397622,35.81248128],[128.5439794,35.81240267],[128.54399098,35.81232459],[128.54401087,35.81224763],[128.54403892,35.81217238],[128.54407492,35.8120994],[128.54411859,35.81202925],[128.5441696,35.81196248],[128.54422756,35.81189957],[128.54429203,35.81184103],[128.54436251,35.81178728],[128.54443849,35.81173874],[128.54451936,35.81169577],[128.54460453,35.81165872],[128.54469333,35.81162784],[128.5447851,35.8116034],[128.54487914,35.81158555],[128.54497473,35.81157446],[128.54507114,35.81157019],[128.54516765,35.81157278],[128.5452635,35.81158221],[128.54535799,35.81159841],[128.54545038,35.81162126],[128.54553997,35.81165058],[128.54562609,35.81168615],[128.54570807,35.8117277],[128.5457853,35.81177491],[128.54585718,35.81182742],[128.54592317,35.81188483],[128.54598276,35.81194671],[128.54603551,35.81201259],[128.546081,35.81208196],[128.54611891,35.81215429],[128.54614892,35.81222904],[128.54617083,35.81230564],[128.54618445,35.8123835],[128.54618969,35.81246203]]]}"
